id,address,privateKey,isAccredited,investorClass,currentBalance,expiry1,merkleLeaf1,proof1
3,0x4D23d8dea84F5Fa8A97eaBDE3b4261054C118028,0x2977d9601a1cb630a0dff5a069fbe90a2adca5186022c93fd2e73eaba102249b,true,1,10000000000000000,1795284358,0xd543d245c3c3cdde6253b18f4421993fcdfe22a9980890d5fd4e66e546a41068,"[""0xd914dbedfed08c94f6e89e7e5a58d45c29683b6179cdfb3345232e9b9e574b8b"",""0x43704baaa3fabeac62fddb40ac8a21bdb660b3cc986abfd359997c3a600f57ef"",""0x2676d8b5a229c88f340d18dcd34912951df5ce9d0ae532033e6a57eef3acd0ba""]"
4,0x162F5A56d2e77B84F60Fc1FC263594f2f4a52481,0x33ddc51a9b9278fb18ca6262013185daa5d7c98987448381a2e802354dbbdf86,false,1,10000000000000000,1795284358,0xbbb297b3b521f276e0e1a43ea47238a48863a2de8ec0885b2861b74c8fadec9f,"[""0xcbade0ba3d90da0f6a52fef0cbb3a34c500813609ec36e4cf5b1a2a5dbf4072a"",""0x09db2f528356ed9d74d9d040d7059da491771d03483ed1a8588cb64d27b04217"",""0x2676d8b5a229c88f340d18dcd34912951df5ce9d0ae532033e6a57eef3acd0ba""]"
5,0x4EeAcCd11F7Cad123fb85178Bf9D5734F577f7cF,0xaf40cb71319679d86e387d0619239b5bf7ac5a9872f0362d255c11ad75a1adf3,false,0,10000000000000000,1795284358,0xcbade0ba3d90da0f6a52fef0cbb3a34c500813609ec36e4cf5b1a2a5dbf4072a,"[""0xbbb297b3b521f276e0e1a43ea47238a48863a2de8ec0885b2861b74c8fadec9f"",""0x09db2f528356ed9d74d9d040d7059da491771d03483ed1a8588cb64d27b04217"",""0x2676d8b5a229c88f340d18dcd34912951df5ce9d0ae532033e6a57eef3acd0ba""]"
6,0x717793315FCC8800053Cf17A7f74d4F620895613,0x9f00699039b32af802850bae941e9c5813870a902a01c5c9aacea0c0101ad656,true,1,10000000000000000,1795284358,0x47527dd569ce8753d416e4d5190e79027e883b8e1adb7658c9c601aa628bc6d2,"[""0x33f41a66bffaa153de0f7b6a6d869a268ed2ad4cfe1ea44ca4584ba73475d834"",""0xd36df055406cf3f1262736664a72f4b73ec485b5654c03349b697d178149312e"",""0xb54a2e39003efbfbca0eed23b68fba1400b9b8112b16f242b1c65014e3e20865"",""0xacef5c2942c27b2bf636bcecc54f4d3a31e8c943850d6ad420d5f43bb6f6e8d7""]"
7,0x17fA7AEDBd3A0f0E365c7faa0Dc00B2dDb20aaF3,0xc69c87d3c19f8c54e5a843810f9b0038f4c043ab0baceac3697d792b270362a8,true,1,10000000000000000,1795284358,0xf368d5a0abad5c70a9b4067747f97b8d4ec08382088468ab98bab88f4f9e92d2,"[""0xfd15155b4084138362911431543bc922aa7c7cbcbf91bdc7356575e4afabad01"",""0x1fc045c549774ab7c937facaa2dad02449cbde318e86650bc3c8934eec2fcbf9"",""0xacef5c2942c27b2bf636bcecc54f4d3a31e8c943850d6ad420d5f43bb6f6e8d7""]"
8,0xC30372Ec0c79bd1ad9663584B16353E2dC9c8Ba6,0xd8a246d52e3b191a6ea3da04ac9d65d2bfec51eb08e56d153527f5867732300c,false,1,10000000000000000,1795284358,0xd914dbedfed08c94f6e89e7e5a58d45c29683b6179cdfb3345232e9b9e574b8b,"[""0xd543d245c3c3cdde6253b18f4421993fcdfe22a9980890d5fd4e66e546a41068"",""0x43704baaa3fabeac62fddb40ac8a21bdb660b3cc986abfd359997c3a600f57ef"",""0x2676d8b5a229c88f340d18dcd34912951df5ce9d0ae532033e6a57eef3acd0ba""]"
9,0xA987D87424025254dC14e6ADa3554dB7F7c8a393,0x099b092446bee3501f66cef02af56e4d481c9ade61eb706483e2106d9710e2eb,false,0,10000000000000000,1795284358,0x7e7ccb40780c6e9b789362da7a7a6b2e15898ff229749a1a7485dbba7ad37f05,"[""0x80618c5a37c93293d5f050827c0868a5c9bed6c503fe6d45ebbc154208026ac9"",""0xb8e7c058fdd277c062aeb019e19a0996c8e180d80e94b479fe3eafd7fc0203e9"",""0xb54a2e39003efbfbca0eed23b68fba1400b9b8112b16f242b1c65014e3e20865"",""0xacef5c2942c27b2bf636bcecc54f4d3a31e8c943850d6ad420d5f43bb6f6e8d7""]"
0,0x6aE364A7FeBbD9033Cf44d49E12b26Ee4C037f72,0x2c1187d69fef7365cb51c0158bf8bdf36c7434a13e658e9a66028259e0b1ae67,true,1,10000000000000000,1795284358,0x688c1bfbf013125f52adced9ea4764e2ff2f7a95168529aeb9a5f063121580f9,"[""0x6bc18c3dc59d085b04153f0380f66c4e8ade07baefd9bcaa4e4702aab18f5416"",""0xe8f43ca7a5f3683004a432f729175015018e3709097132b964e7817e99e3c399"",""0x30458d22bcfa58b9f6ddce7fcb00890bff3343c6697f2ef8e660fcc16c704409"",""0x3feb0c73a38ed0fcc906b4960a417a5b8e188509232f66ccd1ca1c3be309f159""]"
1,0x2E47486E6C2263a689bc798ecbF9Df18fF9b4346,0xd416d6d1fac7092957b4f8bb961cc43017005e04cd082c2fcf01200e0acb8644,true,1,10000000000000000,1795284358,0x3b7387355c367397c4ce783e98f8b614cd3d3b826cc5a3d8a2b68ce5abe8b4c9,"[""0x5e2e350519c226d5f47ebea7ac64a8debd76be1fc2eef94cc421f8a252110e34"",""0x172f66a0b68e2136bd8ef0f8c79a6ea9078c4c7f4ea0454c0441e8c82327311a"",""0x30458d22bcfa58b9f6ddce7fcb00890bff3343c6697f2ef8e660fcc16c704409"",""0x3feb0c73a38ed0fcc906b4960a417a5b8e188509232f66ccd1ca1c3be309f159""]"
2,0x3782A936Fe816dED9146D5D3f18d2b94926A212b,0xf9cbb5b07147541196e036b89e4a8e29d913652e1f473e24befe5f770866c5da,true,0,10000000000000000,1795284358,0xae46c7054b473c4ce223727d10eafdf32828760e267d339010ff47b6f91c24dd,"[""0xaa9fa6912734cd70ee3a3dd8cdb8a5e2da9b3a8d67c23289b97e58ef28e69453"",""0x86c41d1d8b175d7e7e45c56056ab9995aa56fdcd4f40d677b2442accf3df7235"",""0x51687acd872a36ffe8b715047e5f48e3663da397b6204abc6ae405ae8ab2141a""]"
3,0x1D0E666F3d4a45922dC25cCa2e705F0b3ADB3d65,0xacb5927454542bcfc0a0f7922e27ce3aa55dfbeb93a9603d496c685d9133a2fb,true,0,10000000000000000,1795284358,0xaa9fa6912734cd70ee3a3dd8cdb8a5e2da9b3a8d67c23289b97e58ef28e69453,"[""0xae46c7054b473c4ce223727d10eafdf32828760e267d339010ff47b6f91c24dd"",""0x86c41d1d8b175d7e7e45c56056ab9995aa56fdcd4f40d677b2442accf3df7235"",""0x51687acd872a36ffe8b715047e5f48e3663da397b6204abc6ae405ae8ab2141a""]"
4,0x719507e82F4e3963b6624b9ffe38Cf4a849f6600,0x0c27bb5021af81d33f204263c068ec843eb7cde198a3a826e82ba9856f54da67,true,0,10000000000000000,1795284358,0xbfe412ef6f72dfee9718ac6db01de9a2adf54984956470b9fa0c1545daa9b9a5,"[""0xee4ec14179dd59ae3a8178c24e2cee46e717547796f95c2915909d0ceae25008"",""0xfba92ace1a31e2b395883a45460f1d761102df89c1c654fc16af88da75a8cf16"",""0x3feb0c73a38ed0fcc906b4960a417a5b8e188509232f66ccd1ca1c3be309f159""]"
5,0xD86055Cf1CaFFddE4eCC91e89070C6CD51Ac952F,0x0129afeaa1428fcd3d7155063609cd0633c726444b7bcc72f61a0269f5a416c0,false,1,10000000000000000,1795284358,0xee4ec14179dd59ae3a8178c24e2cee46e717547796f95c2915909d0ceae25008,"[""0xbfe412ef6f72dfee9718ac6db01de9a2adf54984956470b9fa0c1545daa9b9a5"",""0xfba92ace1a31e2b395883a45460f1d761102df89c1c654fc16af88da75a8cf16"",""0x3feb0c73a38ed0fcc906b4960a417a5b8e188509232f66ccd1ca1c3be309f159""]"
6,0xDBb581185B3A1Bc27BB5cBEA92D2B34B87070b34,0x21ca6e8a28ae3f495e5df9b59e614cd0bdf41f549e3bc29a79edc34dc99d2694,true,0,10000000000000000,1795284358,0xb2cb237868d378f7b0ef3d0844eff688fc565188f11941b2004ca0a51569eb38,"[""0xb9a018676ecf4aa33ea560d39c1c7fd6fef3f2e8dcf43cbb04abf42c2d5b9bf3"",""0xe08bf5d4a378e495d80dd681ffd728c9fadcd827f0677bdd61fc0a9bf9421c5e"",""0x51687acd872a36ffe8b715047e5f48e3663da397b6204abc6ae405ae8ab2141a""]"
7,0xB8d07AaD7bE2673aD5aA5C42bcBa6CdC00B01E5c,0x71c3b4c3288aca81c9b40a25fc181d36d8f10f13557121a0c62d2fc971e68ddf,false,0,10000000000000000,1795284358,0x5e2e350519c226d5f47ebea7ac64a8debd76be1fc2eef94cc421f8a252110e34,"[""0x3b7387355c367397c4ce783e98f8b614cd3d3b826cc5a3d8a2b68ce5abe8b4c9"",""0x172f66a0b68e2136bd8ef0f8c79a6ea9078c4c7f4ea0454c0441e8c82327311a"",""0x30458d22bcfa58b9f6ddce7fcb00890bff3343c6697f2ef8e660fcc16c704409"",""0x3feb0c73a38ed0fcc906b4960a417a5b8e188509232f66ccd1ca1c3be309f159""]"
8,0x2015B332913d06a368b1112140BA5E676389718F,0x9f14622dd9dcf87d6a41bee13bf38ccae421b4843d6680f2c51df76ca5360686,false,0,10000000000000000,1795284358,0x6bc18c3dc59d085b04153f0380f66c4e8ade07baefd9bcaa4e4702aab18f5416,"[""0x688c1bfbf013125f52adced9ea4764e2ff2f7a95168529aeb9a5f063121580f9"",""0xe8f43ca7a5f3683004a432f729175015018e3709097132b964e7817e99e3c399"",""0x30458d22bcfa58b9f6ddce7fcb00890bff3343c6697f2ef8e660fcc16c704409"",""0x3feb0c73a38ed0fcc906b4960a417a5b8e188509232f66ccd1ca1c3be309f159""]"
9,0x57DF3050BA20AeDa1cD76e50e6a9294EfF857295,0xd6ebcc4ea449c52de5b83a3a287b818e9ad187e27b24f3ed7e85a1702bb07efb,true,1,10000000000000000,1795284358,0xb9a018676ecf4aa33ea560d39c1c7fd6fef3f2e8dcf43cbb04abf42c2d5b9bf3,"[""0xb2cb237868d378f7b0ef3d0844eff688fc565188f11941b2004ca0a51569eb38"",""0xe08bf5d4a378e495d80dd681ffd728c9fadcd827f0677bdd61fc0a9bf9421c5e"",""0x51687acd872a36ffe8b715047e5f48e3663da397b6204abc6ae405ae8ab2141a""]"
0,0x92eED73B561bD83C3709C253D1c685282a9fD9f4,0x0c15b71ea0f43a44b2d2b4dfa6aa5fd2b6bace9c8c784980670128f3018647dc,false,1,10000000000000000,1795284358,0x03d18ca0992f61497959e12ee0c11b57ebff60b2c179711079e98d19f02d9d17,"[""0x1aad2f075aad77d9d4b85c932af0ec64954b4df25e3ab63eae6c0edd89f09418"",""0x924816257caa304757fac5d55d50883ab240d5be42a72d313a017477d606bc93"",""0x571f819c5a7ba0811bcd3bd7d8ee385ff4dd00bed5a82f56fb15499462f690b0"",""0xac37d013cf45e7d7c7004f67469521f719d89c94892dd61276099f02ddf9836b""]"
1,0x7658f961951c848144F85347A59b24720eA6bE47,0x22f2de9bfd84e4fab721553f69204874cf64c8470a52e7d9269e26d24e9795be,false,1,10000000000000000,1795284358,0xaa9484f2c58ecbd140139da781f0a914de6fd4ec2a97b6e534f71ffd0709aceb,"[""0x785e98acbd9a03512c800e281abd78977155f7580a5598b6674dcd29bfb85ada"",""0xdcac8581fbd96fadd00a729c0c7c4e9308c2e6766d442fdb0d10c3d4dc82721b"",""0xccd4095c6253da99bc70e185a8030f1f47ffbc5da472a8073dba02c1375a6f53""]"
2,0x5c460d94f52151b61C262Cd342a0024953F30C55,0xb1c964ee53b96e9f65da736e871bd3d4933a008db01b6f83d0fadb34033fed83,true,0,10000000000000000,1795284358,0x1aad2f075aad77d9d4b85c932af0ec64954b4df25e3ab63eae6c0edd89f09418,"[""0x03d18ca0992f61497959e12ee0c11b57ebff60b2c179711079e98d19f02d9d17"",""0x924816257caa304757fac5d55d50883ab240d5be42a72d313a017477d606bc93"",""0x571f819c5a7ba0811bcd3bd7d8ee385ff4dd00bed5a82f56fb15499462f690b0"",""0xac37d013cf45e7d7c7004f67469521f719d89c94892dd61276099f02ddf9836b""]"
3,0x9cdDA28b978c6B2077B54450d157cfc59FF5039B,0xe5952d3e2a0d778710caab032fe4e46c093c001fe43f7af0ac8c7bb6b74b445c,false,0,10000000000000000,1795284358,0x1ee08782a18338e4bdb94ca4081940510ad1323f44b259215f4f8804d26e7e0c,"[""0x4f4879dfbff9d6801448275c732c48ffbb23277283abe694eb6e58c48735f86b"",""0x77b778766f39db6541cd46057580f89657c67ebcea6b0b31d5aeab37db3590cb"",""0x571f819c5a7ba0811bcd3bd7d8ee385ff4dd00bed5a82f56fb15499462f690b0"",""0xac37d013cf45e7d7c7004f67469521f719d89c94892dd61276099f02ddf9836b""]"
4,0xD277B2aE714A0d7d00d01b97d5252ceCb8dA6056,0xa63ad1d0ec0bb2ab4197f50432859412ff7195ad9a5af2a38e41aaac63c95515,true,0,10000000000000000,1795284358,0x785e98acbd9a03512c800e281abd78977155f7580a5598b6674dcd29bfb85ada,"[""0xaa9484f2c58ecbd140139da781f0a914de6fd4ec2a97b6e534f71ffd0709aceb"",""0xdcac8581fbd96fadd00a729c0c7c4e9308c2e6766d442fdb0d10c3d4dc82721b"",""0xccd4095c6253da99bc70e185a8030f1f47ffbc5da472a8073dba02c1375a6f53""]"
5,0x8800bFDbad2D71F8f9bD92B4D476D9AaEF07b104,0x105283335612af25cc6e9e891e1770df462450d25028596d7c3273a62fabc345,false,0,10000000000000000,1795284358,0xf1cf0362c68b125102c7bd1c08a7d04c13383cddaeeaea6d0e9b52ceffcb242d,"[""0xe033507bf90bcd9a96977a332ff0aa5341c913aad557a596a13a5e27011e59ca"",""0x3b55862e6b45a84277bbcda597aec01d413effa3c581c257d8067bb0a5f2f90f"",""0xac37d013cf45e7d7c7004f67469521f719d89c94892dd61276099f02ddf9836b""]"
6,0xFfF3d661fDe80Ae247088955CC526799984379b5,0x9d55023b35c18d112507fa85c5dad290df1dbae88d734d2e9c68142d47df1a8b,true,1,10000000000000000,1795284358,0x4f4879dfbff9d6801448275c732c48ffbb23277283abe694eb6e58c48735f86b,"[""0x1ee08782a18338e4bdb94ca4081940510ad1323f44b259215f4f8804d26e7e0c"",""0x77b778766f39db6541cd46057580f89657c67ebcea6b0b31d5aeab37db3590cb"",""0x571f819c5a7ba0811bcd3bd7d8ee385ff4dd00bed5a82f56fb15499462f690b0"",""0xac37d013cf45e7d7c7004f67469521f719d89c94892dd61276099f02ddf9836b""]"
7,0x78D162722d0Aa59C73Ba2Cf167fb1ADAf8646D9d,0xb6bc3614d13a27bc5b238b88c5f62743853872b2b3f078938cb872d27786fdc5,false,1,10000000000000000,1795284358,0xd87a3d4f04538a14b6474ff411b603fcf153c5dc826e4fb7f631de2951a7d4ed,"[""0xdabe69f392292ef8f101969f07d25364ce1589d70eb652f61ed51bb7e2f3c203"",""0x0ccae5de199b7647a7e6cdff1787ff9626a889e104519fec49c0fa9f4efaa11a"",""0xccd4095c6253da99bc70e185a8030f1f47ffbc5da472a8073dba02c1375a6f53""]"
8,0x393D693A26772a0B122805Ed60718d626F6B6fE2,0x9062ed199e41330f04415f1f8befadef5fd44db38f7e1292f2dd051454bda369,false,1,10000000000000000,1795284358,0xdabe69f392292ef8f101969f07d25364ce1589d70eb652f61ed51bb7e2f3c203,"[""0xd87a3d4f04538a14b6474ff411b603fcf153c5dc826e4fb7f631de2951a7d4ed"",""0x0ccae5de199b7647a7e6cdff1787ff9626a889e104519fec49c0fa9f4efaa11a"",""0xccd4095c6253da99bc70e185a8030f1f47ffbc5da472a8073dba02c1375a6f53""]"
9,0x2d8aC2ea1eb771A72E4E915430A5Bf8EAdbed6F0,0xc5a583fc096c55b2d1e497f704379f1fa5e6cbe7e1f1569cb48069e12002cf39,false,1,10000000000000000,1795284358,0xe033507bf90bcd9a96977a332ff0aa5341c913aad557a596a13a5e27011e59ca,"[""0xf1cf0362c68b125102c7bd1c08a7d04c13383cddaeeaea6d0e9b52ceffcb242d"",""0x3b55862e6b45a84277bbcda597aec01d413effa3c581c257d8067bb0a5f2f90f"",""0xac37d013cf45e7d7c7004f67469521f719d89c94892dd61276099f02ddf9836b""]"
0,0x1a84199964Ad5F4d3c19a262DD7E57ff041ef6F1,0xa0ef0230068f3af14c98faa8cc06ac16b826e85d47475a60a6453e1065516ca1,true,0,10000000000000000,1795284358,0x08adcbcf5939fe625fe743c2e803fbcf066a593dddd402e364fdb51fe81cbe4a,"[""0x267d54d38d4b3830079e4c63dd3b57dd13acd6c9cd680b001da6bfedefa5e97e"",""0xca7d660db904910c502960cb66f922d05628fc14111fe6542b5b88ff542bd3b4"",""0x2ff23b856bc05b222c60523e3082570eac473733c651addc7b52810a9eee9169"",""0xaf420e625ca19eebaa5ea0fe85ed33389e3c7fbdffd88015e62300dfb0b15492""]"
1,0xB09A9bAbd5df79e80154AC0d6D560f484ff6808e,0x1bbfb9d377bc56173e13a36f7ecd756808f6918d8b117a5cfa41be3cefc6ad86,false,0,10000000000000000,1795284358,0x3b12d00a7151e1c43784b9a1fa1797c33c4183eb2071f7d783cae656e27ea992,"[""0x8c955964b36aa99e0b0732493d94836237028dc8d721ef772b0cd40343b4aff6"",""0xf958751d342e5e1fcc32eb3f311d9cb15963a492ffba417462879e679125504d"",""0xa6d75ef1cf7e5fe9ffc766c74776a4f41061461289d28da8ed41ae407b609819""]"
2,0x77523ED39d457c0c5001AD80d77E690c51552a0F,0xf8415489775de225537c3c96edce57a29b69f00a0a2d0e656cf5632baa46da23,true,0,10000000000000000,1795284358,0x01b7142c07f5cee98e347429a9b1420ef2ceca288b7491eff9a3979c9c011c0a,"[""0x024ba8559cad3dec61237cca75fddb6613d3926818983faad03153da0699e0c0"",""0x3d4e13467a60751986f6e01e44e6570f10454c0b778a5f390c780f0edcacb588"",""0x2ff23b856bc05b222c60523e3082570eac473733c651addc7b52810a9eee9169"",""0xaf420e625ca19eebaa5ea0fe85ed33389e3c7fbdffd88015e62300dfb0b15492""]"
3,0x0dD356211c99a6Bef1AE06786aa14a1Eb9c08E57,0x5335d6a0205caa8c89aea3f2c1a2471435bb8176bce829d7e10beda6d57ea081,false,0,10000000000000000,1795284358,0x024ba8559cad3dec61237cca75fddb6613d3926818983faad03153da0699e0c0,"[""0x01b7142c07f5cee98e347429a9b1420ef2ceca288b7491eff9a3979c9c011c0a"",""0x3d4e13467a60751986f6e01e44e6570f10454c0b778a5f390c780f0edcacb588"",""0x2ff23b856bc05b222c60523e3082570eac473733c651addc7b52810a9eee9169"",""0xaf420e625ca19eebaa5ea0fe85ed33389e3c7fbdffd88015e62300dfb0b15492""]"
4,0xD0712E1B198672B69d437344085945D9920E5814,0xd5a400a93df4e85d20d67e2ccf510d97d8774e209749c8d15f0d7a17c9d9115d,false,1,10000000000000000,1795284358,0xfba5ae018d51ffd652464d19e7d3a23f827b944247346191dc32631009f4c723,"[""0xf64e4fc7c166e13bb3ada5a19787c345565a93d2838de19ab4305c3e80caac79"",""0xe0616ca8dd4bc9b6edbe41c0385bad7901866d2ce4ac7b5bf393b2a3ab3da551"",""0xaf420e625ca19eebaa5ea0fe85ed33389e3c7fbdffd88015e62300dfb0b15492""]"
5,0x6a68291da12055cC255950Fb956dE9Bf4F60359E,0x8030d8eaa69cad69c93413f86d21a8066ece8d5fdd976120b2c072f4e8fc11ff,true,0,10000000000000000,1795284358,0x8c955964b36aa99e0b0732493d94836237028dc8d721ef772b0cd40343b4aff6,"[""0x3b12d00a7151e1c43784b9a1fa1797c33c4183eb2071f7d783cae656e27ea992"",""0xf958751d342e5e1fcc32eb3f311d9cb15963a492ffba417462879e679125504d"",""0xa6d75ef1cf7e5fe9ffc766c74776a4f41061461289d28da8ed41ae407b609819""]"
